movie id,budget,original language,original title,popularity,release date,revenue,runtime,status,average voting,vote count,genre name,production companies name,production country,production country name,Continent,director_experience_level,is_good,profit,high budget,popularity category
171274,20000000,en,Inherent Vice,45.742217,12/25/2014,11110975,148,Released,6.5,833,Comedy,Ghoulardi Film Company,US,United States of America,North America,medium,FALSE,-8889025,FALSE,Medium
24432,0,en,Doogal,1.682839,2/24/2006,0,85,Released,3.2,18,Family,,FR,France,Europe,low,FALSE,0,FALSE,Low
109417,20000000,en,Battle of the Year,8.237336,9/21/2013,16549477,110,Released,5.9,88,Music,Screen Gems,US,United States of America,North America,low,FALSE,-3450523,FALSE,Low
13948,20000000,en,An American Carol,2.605374,10/3/2008,7000000,83,Released,4.1,20,Comedy,Mpower Pictures,US,United States of America,North America,medium,FALSE,-13000000,FALSE,Low
106747,12000000,en,Machete Kills,29.072964,9/12/2013,15008161,107,Released,5.3,631,Action,Open Road Films,US,United States of America,North America,high,FALSE,3008161,FALSE,Low
10929,22000000,en,Willard,1.322528,3/14/2003,0,100,Released,5.8,82,Horror,New Line Cinema,US,United States of America,North America,low,FALSE,-22000000,FALSE,Low
14220,0,en,Strange Wilderness,4.961306,2/1/2008,6575282,87,Released,4.7,69,Comedy,Paramount Pictures,US,United States of America,North America,low,FALSE,6575282,FALSE,Low
46435,0,en,Topsy-Turvy,8.628519,9/3/1999,0,160,Released,6.7,41,Comedy,Newmarket Capital Group,GB,United Kingdom,Europe,medium,FALSE,0,FALSE,Low
256962,20000000,en,Little Boy,12.232048,4/23/2015,6420319,106,Released,7,185,Comedy,Metanoia Films,MX,Mexico,North America,low,TRUE,-13579681,FALSE,Low
48231,15000000,en,A Dangerous Method,27.133277,9/30/2011,27462041,99,Released,6.2,571,Drama,Recorded Pictures Company,CH,Switzerland,Europe,medium,FALSE,12462041,FALSE,Low
3509,8700000,en,A Scanner Darkly,26.093043,5/25/2006,7659918,100,Released,6.8,532,Animation,Thousand Words,US,United States of America,North America,high,FALSE,-1040082,FALSE,Low
82684,0,en,Chasing Mavericks,13.621201,10/25/2012,0,117,Released,7,216,Drama,Fox 2000 Pictures,US,United States of America,North America,medium,TRUE,0,FALSE,Low
12142,20000000,en,Alone in the Dark,9.292987,1/28/2005,10442808,96,Released,3.1,173,Action,Boll Kino Beteiligungs GmbH & Co. KG,CA,Canada,North America,medium,FALSE,-9557192,FALSE,Low
23367,20000000,en,Bandslam,7.716606,8/6/2009,5210988,111,Released,5.4,126,Comedy,Summit Entertainment,US,United States of America,North America,low,FALSE,-14789012,FALSE,Low
10740,20000000,en,Birth,7.698075,9/8/2004,0,100,Released,5.9,179,Drama,Fine Line Features,FR,France,Europe,low,FALSE,-20000000,FALSE,Low
241239,20000000,en,A Most Violent Year,37.629309,12/30/2014,12007070,125,Released,6.5,546,Crime,Participant Media,AE,United Arab Emirates,Asia,low,FALSE,-7992930,FALSE,Medium
14582,0,en,Passchendaele,2.405911,10/17/2008,0,114,Released,6.3,26,Drama,Rhombus Media,CA,Canada,North America,low,FALSE,0,FALSE,Low
14914,0,en,Flash of Genius,3.350297,9/7/2008,0,119,Released,6.3,59,Drama,Universal Pictures,US,United States of America,North America,low,FALSE,0,FALSE,Low
3902,20000000,en,I'm Not There.,13.032308,10/1/2007,4001121,135,Released,6.6,195,Drama,Endgame Entertainment,US,United States of America,North America,low,FALSE,-15998879,FALSE,Low
77948,20000000,en,The Cold Light of Day,15.131867,4/4/2012,16863583,93,Released,4.8,271,Action,Summit Entertainment,US,United States of America,North America,low,FALSE,-3136417,FALSE,Low
21755,20000000,en,The Brothers Bloom,10.218307,9/9/2008,5530764,114,Released,6.8,203,Adventure,The Weinstein Company,US,United States of America,North America,low,FALSE,-14469236,FALSE,Low
4960,21000000,en,"Synecdoche, New York",12.761176,10/24/2008,0,124,Released,7.4,278,Drama,Likely Story,US,United States of America,North America,low,TRUE,-21000000,FALSE,Low
128,26500000,ja,もののけ姫,60.732738,7/12/1997,159375308,134,Released,8.2,1983,Adventure,Miramax Films,JP,Japan,Asia,low,TRUE,132875308,FALSE,Medium
14652,0,fr,Bon voyage,0.49446,4/16/2003,0,114,Released,5.7,20,Comedy,,FR,France,Europe,low,FALSE,0,FALSE,Low
40932,0,en,Can't Stop the Music,6.574285,6/20/1980,0,124,Released,4.9,9,Comedy,EMI Films,US,United States of America,North America,low,FALSE,0,FALSE,Low
16608,2000000,en,The Proposition,14.617944,10/6/2005,5048693,104,Released,7.1,218,Action,Autonomous,AU,Australia,Oceania,low,TRUE,3048693,FALSE,Low
334531,20000000,en,My All American,3.102987,11/13/2015,0,118,Released,6.8,36,Drama,Paul Schiff Productions,US,United States of America,North America,low,FALSE,-20000000,FALSE,Low
32316,20000000,en,Marci X,5.65327,8/22/2003,1675706,84,Released,3.3,12,Comedy,Paramount Pictures,US,United States of America,North America,low,FALSE,-18324294,FALSE,Low
7299,20000000,en,Equilibrium,44.566609,12/6/2002,5359645,107,Released,6.9,1552,Action,Dimension Films,US,United States of America,North America,low,FALSE,-14640355,FALSE,Medium
13405,40000000,zh,黃石的孩子,8.978408,7/3/2008,7400000,125,Released,6.5,52,Drama,Australian Film Finance Corporation,AU,Australia,Oceania,low,FALSE,-32600000,FALSE,Low
19457,0,en,The Yards,10.150993,4/27/2000,0,115,Released,6,97,Drama,Miramax Films,US,United States of America,North America,low,FALSE,0,FALSE,Low
112937,0,en,The Oogieloves in the Big Balloon Adventure,0.28576,8/29/2012,0,88,Released,2.2,8,Family,,US,United States of America,North America,low,FALSE,0,FALSE,Low
314385,10000000,en,By the Sea,11.267676,11/12/2015,3727746,122,Released,5.4,156,Drama,Plan B Entertainment,FR,France,Europe,low,FALSE,-6272254,FALSE,Low
8953,20000000,ja,Steamboy,9.129808,7/17/2004,0,126,Released,6.4,102,Animation,Bandai Visual Company,JP,Japan,Asia,low,FALSE,-20000000,FALSE,Low
29078,0,en,The Game of Their Lives,2.013405,1/1/2005,0,101,Released,5.8,14,Drama,Bristol Bay Productions,US,United States of America,North America,low,FALSE,0,FALSE,Low
46503,0,en,All Good Things,20.086645,12/3/2010,0,101,Released,5.9,286,Drama,The Weinstein Company,US,United States of America,North America,low,FALSE,0,FALSE,Low
10448,20000000,en,Rapa Nui,3.581906,9/9/1994,305070,107,Released,6.2,33,Adventure,Tig Productions,US,United States of America,North America,medium,FALSE,-19694930,FALSE,Low
13688,0,cn,長江七號,12.373248,1/30/2008,47301471,86,Released,6.1,107,Comedy,Columbia Pictures Film Production Asia,HK,Hong Kong,,low,FALSE,47301471,FALSE,Low
10353,0,fr,Les Visiteurs 2 : Les Couloirs du temps,12.283025,2/11/1998,0,118,Released,5.8,221,Comedy,Gaumont,FR,France,Europe,low,FALSE,0,FALSE,Low
43935,20000000,en,Dylan Dog: Dead of Night,10.617236,3/16/2011,4634062,107,Released,4.5,139,Action,Hyde Park Films,US,United States of America,North America,low,FALSE,-15365938,FALSE,Low
11458,20000000,en,People I Know,6.377308,11/21/2002,0,100,Released,5.5,48,Drama,,DE,Germany,Europe,low,FALSE,-20000000,FALSE,Low
44638,20000000,en,The Tempest,3.620537,12/10/2010,346594,110,Released,6,31,Drama,Miramax Films,US,United States of America,North America,low,FALSE,-19653406,FALSE,Low
241257,0,en,Regression,27.215666,10/1/2015,17671101,106,Released,5.3,585,Horror,The Weinstein Company,CA,Canada,North America,low,FALSE,17671101,FALSE,Low
14538,0,en,三国之见龙卸甲,4.127155,4/3/2008,0,102,Released,6.6,35,Action,Visualizer Film Productions,CN,China,Asia,low,FALSE,0,FALSE,Low
13250,20000000,en,Butterfly on a Wheel,13.118983,7/27/2007,0,95,Released,6.3,130,Crime,Icon Productions,CA,Canada,North America,low,FALSE,-20000000,FALSE,Low
133931,20000000,en,Zambezia,14.182301,6/5/2012,0,83,Released,5.3,68,Comedy,Industrial Development Corporation of South Africa,ZA,South Africa,Africa,low,FALSE,-20000000,FALSE,Low
280871,0,ta,ராமானுஜன்,0.416179,7/11/2014,0,170,Released,5,3,Drama,Camphor Cinema,IN,India,Asia,low,FALSE,0,FALSE,Low
239897,0,en,Dwegons,0.485405,1/24/2014,0,98,Released,0.5,1,Animation,,US,United States of America,North America,low,FALSE,0,FALSE,Low
184341,20000000,en,Hands of Stone,7.444189,8/26/2016,0,105,Released,6.1,109,Drama,"Weinstein Company, The",PA,Panama,North America,low,FALSE,-20000000,FALSE,Low
334074,20000000,en,Survivor,33.625477,5/21/2015,0,96,Released,5.4,404,Thriller,Nu Image Films,GB,United Kingdom,Europe,medium,FALSE,-20000000,FALSE,Low
199373,27220000,en,The Frozen Ground,28.060472,7/18/2013,5496951,105,Released,6.1,465,Thriller,Grindstone Entertainment Group,US,United States of America,North America,low,FALSE,-21723049,FALSE,Low
14202,19400000,en,The Painted Veil,20.746932,12/9/2006,0,125,Released,7.1,312,Drama,Emotion Pictures,CA,Canada,North America,low,TRUE,-19400000,FALSE,Low
6968,27000000,de,Der Baader Meinhof Komplex,7.727035,9/24/2008,0,150,Released,7.1,157,Action,Nouvelles Éditions de Films (NEF),CZ,Czech Republic,,low,TRUE,-27000000,FALSE,Low
581,22000000,en,Dances with Wolves,45.707835,11/9/1990,424208848,181,Released,7.6,1046,Adventure,Tig Productions,GB,United Kingdom,Europe,low,TRUE,402208848,FALSE,Medium
52449,20000000,en,Bad Teacher,28.497242,5/16/2011,216197492,92,Released,5.4,1584,Comedy,Columbia Pictures,US,United States of America,North America,low,FALSE,196197492,FALSE,Low
12150,19000000,en,Sea of Love,11.47316,9/15/1989,110879513,113,Released,6.7,141,Drama,Universal Pictures Corporation,US,United States of America,North America,low,FALSE,91879513,FALSE,Low
11247,19000000,en,A Cinderella Story,25.28132,7/10/2004,70067909,95,Released,6.1,713,Comedy,Gaylord Films,CA,Canada,North America,low,FALSE,51067909,FALSE,Low
4232,14000000,en,Scream,45.99611,12/20/1996,173046663,111,Released,7,1476,Crime,Woods Entertainment,US,United States of America,North America,high,TRUE,159046663,FALSE,Medium
9378,0,en,Thir13en Ghosts,20.392858,10/26/2001,0,91,Released,5.4,440,Horror,Columbia Pictures Corporation,CA,Canada,North America,low,FALSE,0,FALSE,Low
694,19000000,en,The Shining,78.699993,5/22/1980,44017374,144,Released,8.1,3757,Horror,Hawk Films,US,United States of America,North America,medium,TRUE,25017374,FALSE,High
105,19000000,en,Back to the Future,76.603233,7/3/1985,381109762,116,Released,8,6079,Adventure,Universal Pictures,US,United States of America,North America,high,TRUE,362109762,FALSE,High
11377,19000000,en,House on Haunted Hill,13.664614,10/29/1999,40846082,93,Released,5.5,209,Horror,Dark Castle Entertainment,US,United States of America,North America,low,FALSE,21846082,FALSE,Low
26367,0,en,I Can Do Bad All By Myself,2.242809,9/11/2009,0,113,Released,6,40,Drama,Lions Gate Films,US,United States of America,North America,medium,FALSE,0,FALSE,Low
385383,27000000,en,Fight Valley,1.224105,7/22/2016,0,90,Released,3.9,8,Action,Cinestyle Media Group,US,United States of America,North America,low,FALSE,-27000000,FALSE,Low
41210,19000000,en,The Switch,27.494037,5/11/2010,49830607,101,Released,5.9,583,Comedy,Mandate Pictures,US,United States of America,North America,low,FALSE,30830607,FALSE,Low
12090,18000000,en,Just Married,18.47518,1/9/2003,101564935,95,Released,5.3,404,Comedy,Twentieth Century Fox Film Corporation,DE,Germany,Europe,high,FALSE,83564935,FALSE,Low
62630,19100000,en,The Devil's Double,10.559414,2/11/2011,5728213,109,Released,6.5,208,Drama,Corrino Media Corporation,NL,Netherlands,Europe,medium,FALSE,-13371787,FALSE,Low
16110,0,en,Thomas and the Magic Railroad,1.916351,7/26/2000,0,85,Released,4.6,8,Animation,Destination Films,GB,United Kingdom,Europe,low,FALSE,0,FALSE,Low
29427,20000000,en,The Crazies,28.867568,2/26/2010,54956140,101,Released,6.2,633,Mystery,Penn Station Entertainment,US,United States of America,North America,low,FALSE,34956140,FALSE,Low
129,15000000,ja,千と千尋の神隠し,118.968562,7/20/2001,274925095,125,Released,8.3,3840,Fantasy,Studio Ghibli,JP,Japan,Asia,low,TRUE,259925095,FALSE,High
244114,0,zh,風暴,3.376967,12/12/2013,0,110,Released,5.9,43,Action,Focus Films,HK,Hong Kong,,low,FALSE,0,FALSE,Low
2669,25000000,en,The Bounty,7.436491,5/4/1984,8613462,132,Released,6.5,108,Action,Dino De Laurentiis Company,US,United States of America,North America,medium,FALSE,-16386538,FALSE,Low
203833,0,en,The Book Thief,57.84156,11/8/2013,76586316,131,Released,7.4,1486,Drama,Studio Babelsberg,DE,Germany,Europe,low,TRUE,76586316,FALSE,Medium
13523,19000000,en,Sex Drive,17.952817,10/16/2008,18755936,109,Released,6,342,Comedy,"Summit Entertainment, LLC",US,United States of America,North America,low,FALSE,-244064,FALSE,Low
25195,19000000,en,Leap Year,21.959742,1/8/2010,29922472,100,Released,6.4,465,Romance,Universal Pictures,IE,Ireland,Europe,low,FALSE,10922472,FALSE,Low
17277,19000000,en,The Fall of the Roman Empire,4.229942,3/24/1964,4750000,188,Released,6,33,Drama,Paramount Pictures,US,United States of America,North America,low,FALSE,-14250000,FALSE,Low
50725,19000000,en,Take Me Home Tonight,11.766564,3/4/2011,6928068,97,Released,6.2,208,Comedy,Imagine Entertainment,US,United States of America,North America,low,FALSE,-12071932,FALSE,Low
82631,0,en,Won't Back Down,2.366251,9/28/2012,5310554,121,Released,5.8,40,Drama,Gran Via Productions,US,United States of America,North America,low,FALSE,5310554,FALSE,Low
73191,19000000,en,The Nutcracker,0.068228,11/24/1993,2119994,93,Released,5.6,5,Family,Warner Bros. Family Entertainment,US,United States of America,North America,low,FALSE,-16880006,FALSE,Low
22479,18000000,en,Kansas City,5.380733,8/16/1996,0,116,Released,6.1,12,Thriller,Fine Line Features,US,United States of America,North America,low,FALSE,-18000000,FALSE,Low
340611,0,en,Indignation,5.625989,7/29/2016,0,110,Released,6.8,69,Drama,Likely Story,US,United States of America,North America,low,FALSE,0,FALSE,Low
10065,19000000,en,The Amityville Horror,30.205943,4/15/2005,108047131,90,Released,6,588,Horror,Platinum Dunes,US,United States of America,North America,low,FALSE,89047131,FALSE,Low
2757,19000000,en,Adaptation.,26.441669,12/6/2002,32801173,114,Released,7.3,638,Comedy,Beverly Detroit,US,United States of America,North America,low,TRUE,13801173,FALSE,Low
11683,15000000,en,Land of the Dead,15.262492,6/24/2005,46770602,93,Released,6,381,Horror,Universal Pictures,CA,Canada,North America,medium,FALSE,31770602,FALSE,Low
244339,0,cn,逃出生天,1.583918,3/10/2013,0,107,Released,5.8,11,Action,Sun Entertainment Culture,HK,Hong Kong,,low,FALSE,0,FALSE,Low
1878,18500000,en,Fear and Loathing in Las Vegas,44.511363,5/22/1998,10680275,118,Released,7.2,1301,Adventure,Universal Pictures,US,United States of America,North America,medium,TRUE,-7819725,FALSE,Medium
23082,18500000,en,The Invention of Lying,16.665841,9/13/2009,31912793,100,Released,6,518,Comedy,Media Rights Capital,US,United States of America,North America,low,FALSE,13412793,FALSE,Low
195589,18000000,en,Neighbors,36.471231,5/8/2014,268157400,96,Released,6.2,2713,Comedy,Universal Pictures,US,United States of America,North America,medium,FALSE,250157400,FALSE,Medium
854,23000000,en,The Mask,85.30318,7/29/1994,351583407,101,Released,6.6,2472,Romance,New Line Cinema,US,United States of America,North America,medium,FALSE,328583407,FALSE,High
2280,18000000,en,Big,20.716023,6/3/1988,151668774,104,Released,6.9,993,Fantasy,Gracie Films,US,United States of America,North America,low,FALSE,133668774,FALSE,Low
496,18000000,en,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,29.487784,11/1/2006,261572744,82,Released,6.5,1579,Comedy,Twentieth Century Fox Film Corporation,US,United States of America,North America,medium,FALSE,243572744,FALSE,Low
8835,18000000,en,Legally Blonde,25.43954,7/13/2001,141774679,96,Released,6.1,882,Comedy,Marc Platt Productions,US,United States of America,North America,medium,FALSE,123774679,FALSE,Low
157,18000000,en,Star Trek III: The Search for Spock,15.314027,5/31/1984,87000000,105,Released,6.4,434,Science Fiction,Paramount Pictures,US,United States of America,North America,low,FALSE,69000000,FALSE,Low
8643,19000000,en,The Exorcism of Emily Rose,32.602868,9/9/2005,144216468,122,Released,6.3,659,Crime,Lakeshore Entertainment,US,United States of America,North America,low,FALSE,125216468,FALSE,Low
10402,17000000,en,Deuce Bigalow: Male Gigolo,9.832326,12/10/1999,65535067,88,Released,5.5,308,Comedy,Happy Madison Productions,US,United States of America,North America,low,FALSE,48535067,FALSE,Low
218043,16000000,en,Left Behind,33.452469,10/3/2014,19682924,110,Released,3.7,392,Thriller,Stoney Lake Entertainment,US,United States of America,North America,low,FALSE,3682924,FALSE,Low
9043,0,en,The Family Stone,14.190837,12/14/2005,0,103,Released,6.2,249,Comedy,Fox 2000 Pictures,US,United States of America,North America,low,FALSE,0,FALSE,Low
21301,18000000,en,Barbershop 2:  Back in Business,6.501815,1/20/2004,65070412,106,Released,5.6,74,Comedy,Metro-Goldwyn-Mayer (MGM),US,United States of America,North America,low,FALSE,47070412,FALSE,Low
10147,23000000,en,Bad Santa,26.58873,11/26/2003,76488889,91,Released,6.5,656,Drama,Columbia Pictures,DE,Germany,Europe,low,FALSE,53488889,FALSE,Low
816,16500000,en,Austin Powers: International Man of Mystery,36.15716,5/2/1997,67683989,94,Released,6.5,1013,Science Fiction,New Line Cinema,DE,Germany,Europe,medium,FALSE,51183989,FALSE,Medium
302688,18000000,en,My Big Fat Greek Wedding 2,16.027955,3/23/2016,88923251,94,Released,5.5,322,Romance,Universal Pictures,CA,Canada,North America,medium,FALSE,70923251,FALSE,Low
60307,21000000,en,Diary of a Wimpy Kid: Rodrick Rules,14.329891,3/25/2011,72417394,99,Released,6.3,238,Family,Fox 2000 Pictures,US,United States of America,North America,low,FALSE,51417394,FALSE,Low
